problem,capacity,weights_chr,values_chr,maxValue,ncapacity,corr,dev.w,dev.v,mean.w,mean.v,mean.ef,dev.ef,sum.ef,profit,nprofit,case_id,solution,runtime,solvetime,no_solutions,variables,propagators,propagations,nodes,failures,restarts,peak_depth,ncapacity_bin,nprofit_bin,region,propagations_cum_dist
62-0.44-0.9,44,"27,3,26,27,12,5","14,28,8,12,40,47",149,0.44,-0.846435410055,11.360751148875089,16.104864689486426,16.666666666666668,24.833333333333332,1.3236828774062817,1.3374876840905414,9.57299015622546,134,0.8993288590604027,62,0,5.247,0.53,0,55,0,127,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97296
96-0.44-0.38,63,"36,6,9,25,40,28","2,14,21,17,47,44",145,0.4375,0.326341597859,13.899640283115243,17.72474729486056,24,24.166666666666668,3.635859759764641,7.0475866487836,290.0289278994433,55,0.3793103448275862,96,1,7.003,0.294,1,55,80,271,8,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9557154276578737
193-0.44-0.62,64,"10,46,31,34,19,6","20,23,27,20,26,10",126,0.4383561643835616,0.559019688361,15.344923156101716,6.131883886702357,24.333333333333332,21,1.1131528964862298,0.6192917911616425,1.9944330809003175,78,0.6190476190476191,193,0,4.989,0.335,0,55,80,382,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9146067415730337
139-0.41-0.61,63,"7,42,34,23,22,26","28,30,46,38,37,38",217,0.4090909090909091,0.329170449571,11.877148928369412,6.462713568360172,25.666666666666668,36.166666666666664,0.7121997855979549,0.3777493503725557,1.210446638993618,132,0.6082949308755761,139,0,1.976,0.236,0,55,80,483,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9709470304975923
134-0.45-0.36,72,"30,37,28,8,11,48","29,7,29,31,29,34",159,0.4444444444444444,-0.205302741525,15.28397853963424,9.751922887307918,27,26.5,1.5558089754255429,1.8773096409678092,19.474999143334976,57,0.3584905660377358,134,1,3.339,0.245,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
95-0.43-0.86,41,"7,39,8,10,8,24","11,4,7,9,31,7",69,0.4270833333333333,-0.485442986452,12.946041866145807,9.833615815151617,16,11.5,2.721161305838725,3.6166707134832676,83.17591269313662,59,0.855072463768116,95,0,3.397,0.213,0,55,0,133,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.99632
184-0.42-0.88,65,"18,33,33,7,22,42","1,38,14,42,28,16",139,0.41935483870967744,-0.278543398906,12.608198390994119,15.651411012003571,25.833333333333332,23.166666666666668,4.133824143692565,6.860248027357804,294.24013756587584,122,0.8776978417266187,184,0,6.435,0.272,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
135-0.42-0.87,80,"45,23,36,14,33,40","9,34,2,45,16,2",108,0.418848167539267,-0.924529971307,11.444066876188144,17.787636155487327,31.833333333333332,18,7.6750136165577345,8.948444610591546,667.7081454315114,93,0.8611111111111112,135,1,8.518,0.195,1,55,0,130,1,0,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.98512
110-0.42-0.89,63,"47,22,35,6,29,13","7,7,6,8,3,26",57,0.4144736842105263,-0.450854943404,14.922019523732928,8.264381404557755,25.333333333333332,9.5,4.434523809523809,3.6125862589643516,136.02962018140587,50,0.8771929824561403,110,0,3.475,0.18,0,55,0,130,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.98512
47-0.43-0.64,41,"7,4,17,21,20,28","3,44,28,22,38,46",181,0.422680412371134,0.349714592286,9.064583093924764,16.203908993408554,16.166666666666668,30.166666666666668,0.8534903629297222,0.7758005272708471,3.1381227330954085,115,0.6353591160220995,47,0,6.134,0.232,0,55,80,524,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9818619582664526
53-0.43-0.62,71,"32,16,20,21,34,43","25,45,33,34,29,44",210,0.42771084337349397,-0.0916972469225,10.327955589886445,8.024961059095553,27.666666666666668,35,0.8348249568026445,0.36376831508678487,0.8253337046768816,130,0.6190476190476191,53,0,5.453,0.295,0,55,80,394,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9306581059390048
235-0.43-0.36,71,"16,41,46,29,4,30","3,29,1,35,8,43",119,0.42771084337349397,0.232696141418,15.603418428878546,18.049007359593674,27.666666666666668,19.833333333333332,9.128895380659614,18.154041700757723,2044.3197910225072,42,0.35294117647058826,235,1,5.968,0.302,1,55,80,293,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9608313349320543
70-0.43-0.64,82,"34,26,36,22,38,35","12,7,34,42,34,13",142,0.4293193717277487,-0.0759611731845,6.3377177806105145,14.678782874157744,31.833333333333332,23.666666666666668,1.990034475328593,1.2613811643569308,13.836421783007207,90,0.6338028169014085,70,0,3.295,0.263,0,55,80,454,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9609951845906902
57-0.43-0.36,55,"36,10,14,36,10,22","18,26,13,34,14,47",152,0.4296875,0.303859645812,12.1764800606196,13.261473020244269,21.333333333333332,25.333333333333332,0.9504554686031532,0.5895614871737593,1.7526416993406733,54,0.35526315789473684,57,1,4.5,0.281,1,55,80,240,5,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9539568345323741
95-0.44-0.87,42,"7,39,8,10,8,24","11,4,7,9,31,7",69,0.4375,-0.485442986452,12.946041866145807,9.833615815151617,16,11.5,2.721161305838725,3.6166707134832676,83.17591269313662,60,0.8695652173913043,95,0,6.344,0.2,0,55,0,133,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.99632
128-0.41-0.61,67,"23,15,8,34,44,41","12,14,17,24,31,19",117,0.40606060606060607,0.714761903913,14.515508947329405,7.00713921654194,27.5,19.5,1.4087666192679675,0.602213509397373,2.8158464486700803,71,0.6068376068376068,128,0,3.441,0.378,0,55,80,587,13,7,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9951845906902087
84-0.44-0.89,78,"38,30,17,24,23,46","48,4,27,4,41,1",125,0.43820224719101125,-0.198784451555,10.708252269472673,20.701851769024593,29.666666666666668,20.833333333333332,10.247045317675399,17.774004820306537,2092.623319404255,111,0.888,84,1,3.337,0.183,1,55,0,126,1,0,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
24-0.42-0.86,94,"49,19,44,38,37,37","49,20,44,22,19,13",167,0.41964285714285715,0.665046212359,10.17185659880568,14.851487018701752,37.333333333333336,27.833333333333332,1.5784658324132008,0.7522606267902265,4.837216568711106,143,0.8562874251497006,24,0,2.107,0.103,0,55,0,130,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.98512
41-0.44-0.65,92,"48,27,32,39,31,33","38,34,49,38,31,29",219,0.4380952380952381,0.169512267764,7.4565407529228995,7.12039324756716,35,36.5,0.9790972650403174,0.22320487442875464,0.25172362581654906,142,0.6484018264840182,41,0,3.804,0.245,0,55,80,396,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9330658105939005
61-0.41-0.38,59,"38,2,45,8,37,16","2,19,37,29,49,26",162,0.4041095890410959,0.207791526625,17.94064287216784,15.987495113369073,24.333333333333332,27,3.661304683212902,7.524417951112071,325.57958321643343,61,0.3765432098765432,61,1,5.381,0.677,1,55,80,236,5,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9448441247002398
157-0.41-0.4,61,"26,33,10,27,13,40","38,40,39,42,28,32",219,0.40939597315436244,0.121591480618,11.513759884011247,5.357238094391549,24.833333333333332,36.5,0.6871272733114838,0.33851985352563896,1.160314514788142,87,0.3972602739726027,157,1,6.108,0.332,1,55,80,235,5,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9382893685051958
21-0.45-0.39,74,"20,44,12,41,11,38","28,31,26,31,19,24",159,0.4457831325301205,0.662262892118,15.05545305418162,4.5934736311423405,27.666666666666668,26.5,1.0133400602415883,0.4833188570580139,1.1690533311828197,62,0.389937106918239,21,1,3.352,0.215,1,55,80,232,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
181-0.45-0.89,53,"3,41,38,2,23,12","46,4,3,18,32,17",120,0.44537815126050423,-0.698752819453,17.034279164868313,16.601204775557708,19.833333333333332,20,4.08627125367055,5.768062730914659,223.50315984623248,106,0.8833333333333333,181,1,3.708,0.25,1,55,0,129,1,0,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.97712
249-0.45-0.62,95,"38,44,29,23,39,39","44,33,40,45,13,38",213,0.4481132075471698,-0.474153617213,7.7631608682718065,11.844830095868831,35.333333333333336,35.5,1.243232766259082,0.9044404842106295,4.445036018888061,132,0.6197183098591549,249,0,3.673,0.288,0,55,80,404,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9398073836276083
158-0.44-0.9,53,"17,30,38,3,5,29","3,30,12,26,45,10",126,0.4344262295081967,-0.50448372319,14.334108506170402,15.543487382180357,20.333333333333332,21,2.15997150997151,2.171712993654413,31.654890057710574,113,0.8968253968253969,158,0,4.612,0.217,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
206-0.45-0.89,67,"43,37,16,15,1,37","25,2,7,41,31,11",117,0.44966442953020136,-0.469509177945,16.545895765012745,15.228263197095066,24.833333333333332,19.5,4.37791039540056,7.026880279098946,315.34690412007944,104,0.8888888888888888,206,0,2.953,0.146,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
31-0.43-0.61,102,"49,45,21,46,37,40","33,26,9,36,35,39",178,0.42857142857142855,0.765039181902,10.112698288126007,11.021191708098842,39.666666666666664,29.666666666666668,1.484918784918785,0.4933731638465091,2.6279627618222365,108,0.6067415730337079,31,0,3.097,0.231,0,55,80,454,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9609951845906902
57-0.41-0.39,52,"36,10,14,36,10,22","18,26,13,34,14,47",152,0.40625,0.303859645812,12.1764800606196,13.261473020244269,21.333333333333332,25.333333333333332,0.9504554686031532,0.5895614871737593,1.7526416993406733,59,0.3881578947368421,57,1,4.617,0.367,1,55,80,239,5,1,0,2,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9520383693045563
76-0.41-0.4,61,"2,6,20,40,40,41","5,2,36,23,44,28",138,0.40939597315436244,0.758775033831,18.00462903440853,16.73320053068151,24.833333333333332,23,1.344677102285798,0.9607139555641279,5.327670351119172,55,0.39855072463768115,76,1,3.629,0.278,1,55,80,748,19,8,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9996802557953637
149-0.45-0.65,69,"27,18,19,20,38,33","1,31,34,37,22,49",174,0.44516129032258067,-0.105304047947,8.280499179799891,16.284962388657824,25.833333333333332,29,5.1801252243784095,10.699312731811297,677.2171460144044,113,0.6494252873563219,149,0,4.2,0.341,0,55,80,403,9,5,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9391653290529695
96-0.42-0.62,60,"36,6,9,25,40,28","2,14,21,17,47,44",145,0.4166666666666667,0.326341597859,13.899640283115243,17.72474729486056,24,24.166666666666668,3.635859759764641,7.0475866487836,290.0289278994433,89,0.6137931034482759,96,0,9.425,0.368,0,55,80,388,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9231139646869984
58-0.43-0.87,74,"44,27,1,23,42,36","40,44,34,13,15,2",148,0.4277456647398844,-0.210565561973,15.917495615412202,16.9666339226927,28.833333333333332,24.666666666666668,4.052046482928835,6.899900114560749,293.93303435832684,128,0.8648648648648649,58,0,2.322,0.145,0,55,0,124,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.90976
98-0.43-0.39,95,"48,34,43,32,20,44","26,24,34,47,17,11",159,0.4298642533936652,-0.00381155173728,10.284292229738838,12.755391017134675,36.833333333333336,26.5,1.7308080078730892,1.1737267563079916,10.092654558594997,62,0.389937106918239,98,1,5.902,0.339,1,55,80,320,6,2,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.986890487609912
130-0.45-0.65,68,"23,11,38,28,35,18","17,9,9,17,30,28",110,0.4444444444444444,0.123200797726,10.251829105091442,9.025888691240695,25.5,18.333333333333332,1.708994708994709,1.273941849102917,11.13068015877375,71,0.6454545454545455,130,0,6.491,0.315,0,55,80,390,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9247191011235955
150-0.42-0.37,84,"42,35,33,26,20,45","18,24,47,12,38,34",173,0.417910447761194,-0.0749139830774,9.439279633531363,13.151679233720182,33.5,28.833333333333332,1.418384365691032,0.7370836331617397,3.7667342761026728,64,0.3699421965317919,150,1,8.251,0.403,1,55,80,235,5,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9382893685051958
47-0.43-0.65,41,"7,4,17,21,20,28","3,44,28,22,38,46",181,0.422680412371134,0.349714592286,9.064583093924764,16.203908993408554,16.166666666666668,30.166666666666668,0.8534903629297222,0.7758005272708471,3.1381227330954085,117,0.6464088397790055,47,0,3.739,0.426,0,55,80,525,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9829855537720706
31-0.42-0.62,99,"49,45,21,46,37,40","33,26,9,36,35,39",178,0.41596638655462187,0.765039181902,10.112698288126007,11.021191708098842,39.666666666666664,29.666666666666668,1.484918784918785,0.4933731638465091,2.6279627618222365,110,0.6179775280898876,31,0,4.08,0.242,0,55,80,419,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9495987158908508
211-0.42-0.61,85,"1,32,44,39,42,46","49,25,24,26,40,31",195,0.4166666666666667,-0.715418461851,16.88786546606764,10.014988766843425,34,32.5,1.1946020773900958,0.6311665253034207,2.219075724465213,118,0.6051282051282051,211,0,2.9,0.257,0,55,80,475,11,6,0,4,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9683788121990369
175-0.43-0.86,58,"28,20,10,7,40,32","13,25,40,29,15,8",130,0.4233576642335766,-0.842826983706,12.875040453010882,11.893976066339913,22.833333333333332,21.666666666666668,1.6853153551429414,1.5145429184627324,14.28714407529623,111,0.8538461538461538,175,0,7.476,0.224,0,55,0,125,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.92336
103-0.43-0.38,74,"3,4,44,40,44,38","42,1,2,35,15,49",144,0.4277456647398844,-0.00583740771903,19.762759591379606,20.80384579831335,28.833333333333332,24,5.1538548752834465,8.380259716237646,454.6708265074737,54,0.375,103,1,3.179,0.237,1,55,80,232,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9045563549160671
150-0.42-0.38,84,"42,35,33,26,20,45","18,24,47,12,38,34",173,0.417910447761194,-0.0749139830774,9.439279633531363,13.151679233720182,33.5,28.833333333333332,1.418384365691032,0.7370836331617397,3.7667342761026728,65,0.37572254335260113,150,1,4.079,0.316,1,55,80,235,5,1,0,3,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9382893685051958
19-0.44-0.37,84,"37,34,45,18,20,38","18,8,25,14,46,26",137,0.4375,-0.227459598425,10.714476188783099,13.212367943206345,32,22.833333333333332,1.8812651519173258,1.2861608785011618,12.930818634837605,50,0.36496350364963503,19,1,3.922,0.352,1,55,80,319,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9827338129496402
70-0.43-0.65,82,"34,26,36,22,38,35","12,7,34,42,34,13",142,0.4293193717277487,-0.0759611731845,6.3377177806105145,14.678782874157744,31.833333333333332,23.666666666666668,1.990034475328593,1.2613811643569308,13.836421783007207,92,0.647887323943662,70,0,12.123,0.278,0,55,80,454,9,5,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9609951845906902
233-0.45-0.39,76,"24,33,27,26,19,42","21,19,5,47,3,22",117,0.4444444444444444,0.212378974079,8.018728078691781,15.795568998931314,28.5,19.5,2.845885829984374,2.4062462898858183,49.39387302196895,45,0.38461538461538464,233,1,3.52,0.232,1,55,80,292,8,2,0,5,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9584332533972821
227-0.42-0.88,69,"1,34,15,43,29,43","47,7,6,4,25,4",93,0.41818181818181815,-0.77052029272,16.63430190900718,17.375269782078206,27.5,15.5,5.006403242147923,4.731351791830426,208.23605052244528,81,0.8709677419354839,227,0,3.499,0.23,0,55,0,133,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.99632
49-0.43-0.62,76,"40,10,40,39,27,22","16,13,29,29,33,34",154,0.42696629213483145,0.239449311827,12.274635093014645,8.93681524183345,29.666666666666668,25.666666666666668,1.2431015569960804,0.6883417701951438,2.723662165060432,95,0.6168831168831169,49,0,3.109,0.265,0,55,80,380,7,4,0,2,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9107544141252006
1-0.41-0.64,46,"2,2,42,31,30,6","2,23,40,40,10,12",127,0.40707964601769914,0.674254072333,17.55467648994611,16.055113411828227,18.833333333333332,21.166666666666668,1.0686594202898552,1.0107906506520006,5.136773393194707,81,0.6377952755905512,1,0,7.95,0.39,0,55,80,504,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9741573033707865
89-0.45-0.65,70,"33,12,25,30,41,16","45,4,37,38,9,25",158,0.445859872611465,0.256753392575,10.833589740555373,16.729215960907034,26.166666666666668,26.333333333333332,1.7323397081291818,1.6597750045186845,16.992194016741404,102,0.6455696202531646,89,0,4.324,0.258,0,55,80,377,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9040128410914928
31-0.45-0.62,107,"49,45,21,46,37,40","33,26,9,36,35,39",178,0.4495798319327731,0.765039181902,10.112698288126007,11.021191708098842,39.666666666666664,29.666666666666668,1.484918784918785,0.4933731638465091,2.6279627618222365,110,0.6179775280898876,31,0,4.064,0.179,0,55,80,392,7,4,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9258426966292135
87-0.44-0.39,68,"40,17,21,26,24,28","22,13,7,40,24,19",125,0.4358974358974359,0.329110810249,7.874007874011811,11.267948645013727,26,20.833333333333332,1.5415930560667404,0.8186616571991135,5.110972775118262,48,0.384,87,1,3.467,0.203,1,55,80,319,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9827338129496402
60-0.43-0.4,94,"42,34,49,37,37,20","38,16,38,47,32,31",202,0.4292237442922374,0.343911511488,9.648834126463155,10.366613075960087,36.5,33.666666666666664,1.1847303624968393,0.5198735289135039,1.556094271294181,80,0.39603960396039606,60,1,3.624,0.322,1,55,80,319,7,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9827338129496402
125-0.44-0.89,68,"13,16,45,49,18,14","9,8,1,20,34,9",81,0.43870967741935485,-0.0870425875389,16.533803756748373,11.74308307047174,25.833333333333332,13.5,8.829901960784314,17.731248900366488,1939.8301261267031,72,0.8888888888888888,125,0,4.297,0.2,0,55,0,132,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.99104
158-0.42-0.88,51,"17,30,38,3,5,29","3,30,12,26,45,10",126,0.4180327868852459,-0.50448372319,14.334108506170402,15.543487382180357,20.333333333333332,21,2.15997150997151,2.171712993654413,31.654890057710574,110,0.873015873015873,158,0,5.116,0.344,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
127-0.43-0.4,45,"10,28,9,21,9,29","35,32,41,11,32,22",173,0.42452830188679247,-0.557709948311,9.542885657214313,10.684880283216403,17.666666666666668,28.833333333333332,0.8147915346848273,0.6889796447447228,2.5792778081092314,69,0.3988439306358382,127,1,4.653,0.351,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
134-0.44-0.37,71,"30,37,28,8,11,48","29,7,29,31,29,34",159,0.4382716049382716,-0.205302741525,15.28397853963424,9.751922887307918,27,26.5,1.5558089754255429,1.8773096409678092,19.474999143334976,58,0.36477987421383645,134,1,3.862,0.288,1,55,80,233,6,1,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9154276578737011
160-0.43-0.64,70,"14,13,34,43,43,16","9,22,19,23,24,36",133,0.4294478527607362,0.0664292894209,14.46950816948063,8.70440501508671,27.166666666666668,22.166666666666668,1.3402691098629314,0.647470369395462,2.79078779898695,85,0.6390977443609023,160,0,4.668,0.288,0,55,80,542,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.991653290529695
96-0.41-0.39,59,"36,6,9,25,40,28","2,14,21,17,47,44",145,0.4097222222222222,0.326341597859,13.899640283115243,17.72474729486056,24,24.166666666666668,3.635859759764641,7.0475866487836,290.0289278994433,56,0.38620689655172413,96,1,4.721,0.345,1,55,80,284,8,2,0,4,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9569944044764188
206-0.43-0.87,64,"43,37,16,15,1,37","25,2,7,41,31,11",117,0.42953020134228187,-0.469509177945,16.545895765012745,15.228263197095066,24.833333333333332,19.5,4.37791039540056,7.026880279098946,315.34690412007944,101,0.8632478632478633,206,0,4.571,0.107,0,55,0,126,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.95184
233-0.41-0.37,70,"24,33,27,26,19,42","21,19,5,47,3,22",117,0.4093567251461988,0.212378974079,8.018728078691781,15.795568998931314,28.5,19.5,2.845885829984374,2.4062462898858183,49.39387302196895,43,0.36752136752136755,233,1,3.732,0.323,1,55,80,305,8,2,0,5,"(0.4,0.45]","(0.35,0.4]",underconstrained,0.9675459632294164
204-0.41-0.62,85,"46,36,13,30,39,45","20,4,34,35,27,12",132,0.40669856459330145,-0.593635835065,12.22156563892968,12.37739875741264,34.833333333333336,22,2.9556567071272952,3.19074812481162,73.85192691673619,81,0.6136363636363636,204,1,4.497,0.332,1,55,80,411,7,3,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9467094703049759
160-0.44-0.62,71,"14,13,34,43,43,16","9,22,19,23,24,36",133,0.43558282208588955,0.0664292894209,14.46950816948063,8.70440501508671,27.166666666666668,22.166666666666668,1.3402691098629314,0.647470369395462,2.79078779898695,82,0.6165413533834586,160,0,4.456,0.351,0,55,80,516,11,6,0,3,"(0.4,0.45]","(0.6,0.65]",phaseT,0.9791332263242376
225-0.45-0.89,75,"10,17,41,47,49,4","14,19,7,2,3,37",82,0.44642857142857145,-0.880229000889,19.959959919799438,13.170674495509587,28,13.666666666666666,7.901267809162546,9.798736119881987,765.8411319780986,72,0.8780487804878049,225,1,3.516,0.239,1,55,0,131,1,0,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.98944
91-0.43-0.89,76,"41,11,36,12,29,49","48,47,17,26,17,18",173,0.42696629213483145,-0.302375862393,15.513435037626794,14.851487018701752,29.666666666666668,28.833333333333332,1.3492498858972577,0.9878765439108383,5.611353226841597,153,0.884393063583815,91,0,4.944,0.195,0,55,0,125,0,1,0,0,"(0.4,0.45]","(0.85,0.9]",overconstrained,0.92336
